PFR,Accession,P-score,E-value,C-score,% Cleavages,Proteoform Level,Q-value,Mono Mass,Avg Mass
392166,P84243,4.6E-15,0.000000071,0.01221,11%,4,0.0000076,15355.54,15364.92
5828221,P45379-1,1.6E-35,6.6E-28,1.761,41%,4,0.000008,5118.84,18.02
883596,P04792,5E-15,0.000000076,0.7655,9%,4,0.000008,22773.44,18.02
4933942,P68871,5.1E-15,0.000000078,2.974,10%,4,0.0000081,16070.21,16080.26
4933702,P68871,5.2E-15,0.00000008,6.601,11%,4,0.0000082,16037.16,16047.16
4894707,P68871,5.5E-15,0.000000084,0.784,10%,4,0.0000084,16028.19,16038.22
1301615,P84243,5.7E-15,0.000000087,0.005994,10%,4,0.0000087,15299.59,15308.94
4634,Q99880,6.1E-15,0.000000093,174.1,11%,1,0.000009,13812.56,13821.02
259014,P68871,6.2E-15,0.000000095,1.76,9%,4,0.0000091,16101.2,16111.26
170667,P68871,6.4E-15,0.000000097,1.602,10%,4,0.0000092,16022.2,16032.22
73899,P01011-1,2.9E-35,1.2E-27,1054,36%,1,0.0000094,4622.49,18.02
5692792,P10916,2.9E-35,1.2E-27,379.9,22%,1,0.0000094,10472.25,18.02
5592636,P17568,6.7E-15,0.0000001,8.494,10%,4,0.0000094,16468.41,16479.09
5707447,P10916,6.9E-15,0.0000001,33.81,7%,4,0.0000096,18820.4,18832.35
5767577,P04792,7.2E-15,0.00000011,1.689,9%,4,0.0000099,22791.42,22805.35
535447,P20674,3.7E-35,1.5E-27,480.8,23%,1,0.00001,12269.34,18.02
1544,P61353,7.4E-15,0.00000011,339.9,9%,1,0.00001,15656.71,15666.53
1654,P62891,7.9E-15,0.00000012,488.5,16%,1,0.00001,6271.61,6275.49
37610,Q8IUE6,7.9E-15,0.00000012,219.8,12%,1,0.00001,13977.78,13986.13
18272,P68871,7.9E-15,0.00000012,2.95,10%,4,0.00001,16030.3,16040.45
6909,P00441,8E-15,0.00000012,11.08,9%,4,0.000011,15916.84,15926.57
1644002,P84243,8.3E-15,0.00000013,0.002518,11%,4,0.000011,15327.62,15337
17365,Q9UI09-1,5E-35,2.1E-27,337.2,46%,1,0.000011,5772.06,18.02
389567,P84243,8.6E-15,0.00000013,0.1333,10%,4,0.000011,15257.54,15266.85
170719,P68871,8.8E-15,0.00000013,2.329,8%,4,0.000011,15928.25,15938.26
15989,P68871,5.3E-23,2.2E-15,19.55,14%,4,0.000011,15900.22,18.02
166935,P04792,8.9E-15,0.00000014,0.1991,6%,4,0.000011,22877.35,22891.27
5394459,P02144,9.1E-15,0.00000014,182.2,10%,1,0.000011,17071.89,17082.64
419068,Q71DI3,9.1E-15,0.00000014,0.3611,10%,4,0.000011,15303.53,15312.94
4976915,P02511,6E-35,2.5E-27,419.7,34%,1,0.000011,8395.41,18.02
5725371,P19429,9.7E-15,0.00000015,0.5907,9%,4,0.000012,24091.76,18.02
378660,P10916,9.7E-15,0.00000015,24.48,8%,4,0.000012,18891.44,18903.44
222714,P68871,1.1E-14,0.00000016,14.54,11%,4,0.000012,15951.19,15961.18
4933211,P68871,1.7E-25,6.9E-18,0.2228,10%,4,0.000012,16022.2,18.02
5694156,P10916,7.9E-35,3.3E-27,437.6,20%,1,0.000012,16556.21,18.02
16377,P04908,1.1E-14,0.00000016,87.16,10%,1,0.000012,14079.93,14088.38
389991,P62805,1.1E-14,0.00000017,2.911,12%,4,0.000013,11355.41,11362.31
2547,Q9UII2-1,1.1E-14,0.00000017,264.3,15%,1,0.000013,9552.88,9558.6
5710050,P45379-1,9.2E-35,3.8E-27,1.761,58%,4,0.000013,3244.93,18.02
5725369,P08590,1.2E-14,0.00000018,26.82,9%,4,0.000013,21889.86,21903.89
5767234,P04792,1.2E-14,0.00000018,6.157,8%,4,0.000013,22707.4,22721.27
5698190,O43181,1E-34,4.2E-27,390,21%,1,0.000013,13392.76,18.02
170160,P84243,1.3E-14,0.00000019,0.01182,10%,4,0.000014,15271.52,15280.84
5002479,P04792,1.3E-14,0.00000019,0.9559,6%,4,0.000014,22773.44,22787.38
5716033,P08590,1.3E-14,0.0000002,0.4576,6%,4,0.000014,21996.81,22010.83
1387,O60925,1.3E-14,0.0000002,346.2,10%,1,0.000014,14112.48,14121.32
5766723,P84243,1.4E-14,0.00000022,0.1053,10%,4,0.000015,15341.56,15350.94
5710012,P10412,1.7E-34,7.2E-27,486.5,61%,1,0.000015,1851.14,1852.25
5714906,Q8WYQ3,1.8E-34,7.4E-27,1392,13%,1,0.000016,13455.47,18.02
5828863,P45379-1,2.6E-34,1.1E-26,1.761,67%,4,0.000017,2569.47,18.02
5694205,P09493-1,2.6E-34,1.1E-26,403.9,29%,1,0.000017,7730.9,18.02
5710089,Q9UII2-1,2.9E-34,1.2E-26,344.6,25%,1,0.000018,8238.34,18.02
5692808,Q9UHP9,3.1E-34,1.3E-26,381.4,31%,1,0.000018,7058.73,18.02
5695643,P45379-1,3.2E-34,1.3E-26,1.761,33%,4,0.000018,6287.23,18.02
5732834,P19429,2E-14,0.00000031,0.7911,8%,4,0.000018,24100.82,24115.57
5755480,P24539,2.1E-14,0.00000032,6.436,8%,4,0.000019,24724.01,18.02
14347,P48047,2.1E-14,0.00000032,1.249,6%,4,0.000019,20932.42,20945.54
4918044,P00441,3.8E-34,1.6E-26,182.6,20%,1,0.000019,15835.87,18.02
5710030,P45379-1,4.1E-34,1.7E-26,1.761,61%,4,0.000019,2312.38,18.02
15097,P00403,2.2E-14,0.00000034,343.4,8%,1,0.000019,25590.22,25607.06
164602,P04792,2.4E-14,0.00000036,0.7808,8%,4,0.00002,22797.38,22811.29
5829679,P02511,4.7E-34,1.9E-26,632.8,31%,1,0.00002,5592.06,18.02
3852,P04792,2.4E-14,0.00000037,134.5,7%,1,0.00002,22768.49,22782.52
196978,Q8NI60-1,4.9E-34,2E-26,594.4,21%,1,0.00002,14526.15,18.02
5710022,P10916,5E-34,2.1E-26,392.2,59%,1,0.00002,3153.64,18.02
589176,O43676,2.6E-14,0.0000004,1.761,12%,4,0.000021,11275.69,11282.79
272075,P68871,2.8E-14,0.00000042,0.7918,10%,4,0.000022,16088.18,16098.22
207977,P07108-3,6.7E-34,2.8E-26,214.7,27%,1,0.000022,9964.99,18.02
12584,P61604,2.9E-14,0.00000044,263.2,11%,1,0.000023,10793.83,10800.5
5695699,Q02221,7.3E-34,3E-26,352.7,27%,1,0.000023,9260.73,18.02
5767610,P19429,3.1E-14,0.00000047,2.709,6%,4,0.000023,24143.69,24158.33
494577,Q6NXT2,3.2E-14,0.00000049,0.2941,9%,4,0.000024,15255.37,15264.73
5692734,P45379-1,9.2E-34,3.8E-26,276.2,17%,1,0.000024,11579.31,18.02
426964,P84243,3.3E-14,0.0000005,0.653,10%,4,0.000024,15271.52,15280.84
5380285,P14854,1E-33,4.2E-26,3.01,29%,4,0.000025,10093.66,18.02
15180,P00846,3.5E-14,0.00000053,209.7,7%,1,0.000025,24842.87,24859.25
5038192,P84243,3.6E-14,0.00000054,0.004759,11%,4,0.000026,15299.51,15308.85
39986,Q99497,3.7E-14,0.00000056,199.4,8%,1,0.000026,19827.41,19839.84
5710031,Q6NZI2-1,1.3E-33,5.3E-26,333.5,62%,1,0.000026,2753.54,18.02
48113,Q9NYJ1-1,3.9E-14,0.00000059,248.5,13%,1,0.000027,10038.63,10044.95
3037393,Q6NXT2,4E-14,0.00000061,0.04156,8%,4,0.000028,15227.38,15236.71
5719232,O14880,1.5E-33,6.2E-26,373.9,18%,1,0.000028,16031.45,18.02
5002499,P04792,4.2E-14,0.00000064,5.617,9%,4,0.000028,22773.44,22787.38
5728415,P07919,2E-33,8.2E-26,2.869,29%,4,0.00003,9239.27,18.02
5695567,P09493-1,2.1E-33,8.5E-26,377.4,30%,1,0.00003,8203.13,18.02
1224679,P68871,4.7E-14,0.00000071,0.2803,7%,4,0.00003,16082.24,16092.37
303847,P05204,2.5E-33,1E-25,474.9,54%,1,0.000032,2764.51,18.02
5583686,P10412,2.7E-33,1.1E-25,475.6,50%,1,0.000032,2804.71,2806.39
5724397,P14854,5.3E-14,0.0000008,373.7,12%,1,0.000032,10223.7,10230.39
4819838,P84243,5.4E-14,0.00000082,0.005424,7%,4,0.000033,15327.62,15337
5710028,P45379-1,3E-33,1.2E-25,1.761,59%,4,0.000033,2683.51,18.02
5691173,P82909,3.1E-33,1.3E-25,266.8,23%,1,0.000033,9995.26,18.02
389933,Q6NXT2,5.7E-14,0.00000086,0.1131,9%,4,0.000034,15227.38,15236.71
1968,P68431,5.7E-14,0.00000087,213,11%,1,0.000034,15263.44,15272.89
219641,P62805,5.8E-14,0.00000088,1.237,13%,4,0.000034,11327.38,11334.26
5768009,P04792,5.9E-14,0.00000089,0.9328,6%,4,0.000035,22815.46,22829.42
5828902,Q9UII2-1,3.7E-33,1.5E-25,409.2,63%,1,0.000035,2572.44,18.02
5735331,P04792,6.1E-14,0.00000093,0.2996,8%,4,0.000035,22829.37,22843.29
5768010,P04792,6.3E-14,0.00000096,0.6695,7%,4,0.000036,22890.47,22904.54
13446,P56381,6.3E-14,0.00000096,13.18,27%,4,0.000036,5627.02,5630.57
5710038,P45379-1,4.3E-33,1.8E-25,1.761,31%,4,0.000037,7084.66,18.02
5828222,P19429,4.5E-33,1.9E-25,163.9,23%,1,0.000037,8705.7,18.02
5828896,P07339,4.8E-33,2E-25,396,29%,1,0.000038,7373.89,18.02
5768011,P04792,6.8E-14,0.000001,0.7583,6%,4,0.000038,22871.39,22885.33
5708953,P10916,5E-33,2.1E-25,613.6,47%,1,0.000038,3481.81,18.02
19541,P61457,6.9E-14,0.0000011,17.76,13%,4,0.000038,11902.99,11910.45
5768371,P19429,7E-14,0.0000011,0.1579,7%,4,0.000038,24021.71,24036.31
4943509,P69905,7.1E-14,0.0000011,8.859,9%,4,0.000039,15143.76,15153.29
184485,P08670,5.7E-33,2.4E-25,329,31%,1,0.000039,5624.78,18.02
5711418,P17661,5.8E-33,2.4E-25,916.8,36%,1,0.000039,3234.64,18.02
4997284,P0DP25,5.7E-33,2.4E-25,0.2996,14%,4,0.000039,16779.85,18.02
4971761,P00441,7.6E-14,0.0000012,11.82,10%,4,0.00004,15914.82,18.02
5745686,P45379-5,7.6E-14,0.0000012,121.4,3%,1,0.00004,35815.84,35837.41
5767582,P19429,7.6E-14,0.0000012,0.2984,7%,4,0.00004,24049.75,24064.36
2480336,P68431,7.7E-14,0.0000012,0.001743,10%,4,0.00004,15431.48,15441.05
675415,P10412,6.9E-33,2.8E-25,265.2,92%,1,0.000041,1479.96,1480.86
398475,P05413,8E-14,0.0000012,328.4,10%,1,0.000041,14717.69,14726.84
16740,P17096-1,8.6E-11,0.0013,0.7916,9%,4,0.000042,11768.08,18.02
13333,P17096-1,8.6E-11,0.0013,1.68,8%,4,0.000042,11740.04,11746.83
15243,Q9Y5J9,8.4E-11,0.0013,310.7,7%,1,0.000042,9248.51,9254.39
6081872,Q71DI3,7.3E-11,0.0011,0.03027,7%,4,0.000042,15345.5,15354.94
4971729,P00441,7.1E-11,0.0011,1.71,7%,4,0.000042,15914.82,15924.55
4989093,P00441,6.9E-11,0.0011,1.745,7%,4,0.000042,15902.79,15912.5
4906840,P68871,6.4E-11,0.00098,0.6905,7%,4,0.000042,16069.22,16079.33
1224718,P68871,6.4E-11,0.00098,1.662,7%,4,0.000042,16072.31,18.02
5767989,P04792,6.3E-11,0.00096,0.7856,5%,4,0.000042,22885.4,22899.36
4930658,Q99497,8.3E-14,0.0000013,120.4,6%,1,0.000042,19885.38,19897.84
5698201,P10916,6.3E-11,0.00096,34.1,8%,4,0.000042,18752.39,18764.2
3051,P62937-1,6.2E-11,0.00094,254.6,6%,1,0.000042,17869.84,17881.3
5496734,P04792,6.1E-11,0.00093,1.575,7%,4,0.000042,22787.36,22801.25
531135,P68871,6.1E-11,0.00092,1.109,8%,4,0.000042,15951.19,15961.18
37696,P10606,6E-11,0.00092,29.4,10%,4,0.000042,10648.31,10655.08
423061,P84243,5.9E-11,0.0009,0.007125,8%,4,0.000042,15285.54,15294.87
5708297,P10916,8.3E-14,0.0000013,3.01,9%,4,0.000042,18819.38,18831.33
40380,Q16718-1,5.9E-11,0.00089,2.594,8%,4,0.000042,13361.14,13369.54
957863,Q6NXT2,5.7E-11,0.00087,0.6002,9%,4,0.000042,15269.39,15278.75
21322,Q16718-1,5.7E-11,0.00086,9.451,11%,4,0.000042,13361.14,13369.54
48116,P14854,5.6E-11,0.00086,173.4,11%,1,0.000042,10227.73,10234.43
4931831,P30044-1,5.6E-11,0.00085,202.9,6%,1,0.000042,16886.95,16897.53
495471,Q6NXT2,5.6E-11,0.00085,0.4153,8%,4,0.000042,15269.39,15278.75
5767579,P19429,5.5E-11,0.00083,58.38,6%,1,0.000042,24632.55,24647.38
5707449,P08590,5.3E-11,0.0008,15.67,7%,4,0.000042,21847.81,21861.8
5707053,P02511,5.1E-11,0.00078,34.13,5%,4,0.000042,20297.29,20309.7
70237,P68871,4.7E-11,0.00071,2.817,8%,4,0.000042,16050.23,16060.28
38224,O95182,4.5E-11,0.00068,176.1,10%,1,0.000042,12470.59,12478.25
389919,Q6NXT2,4.4E-11,0.00067,5.793,9%,4,0.000042,15325.38,15334.78
5707058,P50461-1,3.9E-11,0.0006,3.01,5%,4,0.000042,21034.88,21048.87
519076,P50461-1,3.9E-11,0.0006,3.01,5%,4,0.000042,21004.9,21018.85
5705033,P50461-1,3.9E-11,0.0006,3.01,5%,4,0.000042,21046.91,21060.89
5707081,P10916,3.9E-11,0.00059,7.659,7%,4,0.000042,18840.37,18852.23
5768014,P04792,3.8E-11,0.00057,1.217,4%,4,0.000042,22853.41,22867.36
258987,P68871,3.6E-11,0.00055,1.761,6%,4,0.000042,16130.19,16140.26
45157,P24539,3.6E-11,0.00055,0.7918,7%,4,0.000042,24652.01,24667.65
244006,P13073,3.6E-11,0.00055,3.01,8%,4,0.000042,17268.69,17279.78
4894714,P49773,3.4E-11,0.00052,148.4,8%,1,0.000042,13720.06,13728.75
5054356,P10916,3.1E-11,0.00047,5.687,9%,4,0.000042,18807.25,18819.04
4930657,Q99497,3.1E-11,0.00047,145.4,5%,1,0.000042,19901.41,19913.88
1361,Q99497,3.1E-11,0.00047,147.4,5%,1,0.000042,19869.42,19881.88
5863492,P10916,3.1E-11,0.00047,256,6%,1,0.000042,18862.41,18874.39
5735350,P04792,3E-11,0.00046,1.753,6%,4,0.000042,22773.44,22787.38
5707237,P02144,3E-11,0.00045,138.7,7%,1,0.000042,17121.88,17132.59
305452,P62805,2.9E-11,0.00045,15.78,7%,4,0.000042,11397.42,11404.35
61220,A8MTT3,2.9E-11,0.00044,340.7,8%,1,0.000042,9198.84,9204.76
278714,P30086,2.8E-11,0.00043,0.9691,6%,4,0.000042,20094.87,20107.18
43049,Q99497,2.8E-11,0.00042,348.6,5%,1,0.000042,19962.51,19975.13
16835,P62304,2.6E-11,0.00039,222.8,13%,1,0.000042,10737.62,10744.47
100822,P00568,2.5E-11,0.00038,219,6%,1,0.000042,21669.31,21682.77
7472,P62805,2.4E-11,0.00036,35.28,9%,4,0.000042,11327.38,11334.26
4976928,P02511,2.3E-11,0.00035,81.9,5%,1,0.000042,20205.32,20217.7
5770212,P24539,2.3E-11,0.00035,0.5102,6%,4,0.000042,24749.03,24764.73
416407,Q6NXT2,2.2E-11,0.00034,0.3779,8%,4,0.000042,15311.4,15320.79
416843,P68431,2.2E-11,0.00034,0.7602,10%,4,0.000042,15291.47,15300.95
12799,O75964,2.2E-11,0.00033,342.2,6%,1,0.000042,11290.2,11297.28
4657194,P68871,2.1E-11,0.00032,1.761,9%,4,0.000042,16092.24,16102.32
5768013,P04792,2.1E-11,0.00032,0.9608,7%,4,0.000042,22805.43,22819.38
170580,Q93077,1.9E-11,0.00029,131.3,10%,1,0.000042,14101.89,14110.33
417544,P68871,1.9E-11,0.00029,1.068,8%,4,0.000042,15993.21,16003.22
5002462,P04792,1.8E-11,0.00027,0.1472,4%,4,0.000042,22843.39,22857.32
3481762,P68871,1.8E-11,0.00027,0.7891,6%,4,0.000042,16124.25,16134.41
425113,Q6NXT2,1.8E-11,0.00027,0.0866,8%,4,0.000042,15241.36,15250.7
1301624,P84243,1.7E-11,0.00026,0.04391,9%,4,0.000042,15299.59,15308.93
427465,P84243,1.7E-11,0.00026,0.08455,9%,4,0.000042,15285.57,15294.9
13215,P62805,1.6E-11,0.00025,22.97,10%,4,0.000042,11355.37,11362.27
7485,P05114,1.6E-11,0.00024,38.54,8%,4,0.000042,10605.57,10611.79
901278,P05413,1.5E-11,0.00024,13.35,8%,4,0.000042,14825.66,14834.83
5707062,P02144,1.5E-11,0.00023,203.5,7%,1,0.000042,17214.96,17225.85
4743,P62805,1.5E-11,0.00022,0.2803,9%,4,0.000042,11369.42,11376.33
5046698,Q99497,1.4E-11,0.00021,169.6,6%,1,0.000042,20550.92,20563.93
1301599,P84243,1.3E-11,0.0002,0.03805,9%,4,0.000042,15285.5,15294.83
390062,Q7L7L0,1.3E-11,0.0002,28.79,9%,4,0.000042,14079.93,14088.39
59186,P04792,1.3E-11,0.00019,13.17,7%,4,0.000042,22810.5,22824.56
5767239,P04792,1.2E-11,0.00019,0.4188,7%,4,0.000042,22773.44,22787.38
523325,P02511,1.2E-11,0.00018,9.149,7%,4,0.000042,20217.32,20229.72
4737697,P24539,1.2E-11,0.00018,1.727,6%,4,0.000042,24682,24697.74
5768012,P04792,1.1E-11,0.00017,0.9684,5%,4,0.000042,22763.42,22777.34
346196,P68871,1.1E-13,0.0000046,2.947,10%,4,0.000042,16044.28,18.02
5770211,P10916,1.1E-11,0.00016,1.762,4%,4,0.000042,18899.35,18911.31
170438,P68431,1E-11,0.00015,0.04365,10%,4,0.000042,15319.51,15329.01
525073,P68871,1E-11,0.00015,2.485,8%,4,0.000042,16036.21,16046.25
5725404,P04792,8.4E-14,0.0000013,0.7918,7%,4,0.000042,22805.43,22819.38
5430463,P02511,8.9E-12,0.00014,3.01,6%,4,0.000042,20198.28,20210.67
5725149,P02511,8.9E-12,0.00014,95.18,6%,1,0.000042,20156.27,20168.63
390063,Q7L7L0,8.5E-12,0.00013,97.9,9%,1,0.000042,14065.91,14074.36
452765,P02511,8.5E-12,0.00013,184.9,8%,1,0.000042,20146.42,20158.91
272074,P68871,8.5E-12,0.00013,140.8,6%,1,0.000042,16181.17,16191.24
170283,Q71DI3,8.5E-12,0.00013,0.02222,8%,4,0.000042,15317.51,15326.92
37061,Q16718-1,7.7E-12,0.00012,1.249,5%,4,0.000042,13361.14,13369.54
170266,Q71DI3,7.5E-12,0.00011,0.2549,10%,4,0.000042,15331.49,15340.91
7178,P05114,7.5E-12,0.00011,1.761,8%,4,0.000042,10601.52,10607.69
7513,P05114,7.5E-12,0.00011,3.01,7%,4,0.000042,10563.56,10569.75
2616,O00244,7.1E-12,0.00011,381.6,12%,1,0.000042,7265.69,7270.43
5767618,P04792,6.4E-12,0.000097,0.5088,5%,4,0.000042,22871.39,22885.33
1643957,P84243,6.3E-12,0.000095,0.06547,8%,4,0.000042,15327.51,15336.87
5002598,P04792,6.2E-12,0.000095,0.3779,5%,4,0.000042,22749.41,22763.31
15030,O95169-1,6.2E-12,0.000094,152.8,8%,1,0.000042,18761.74,18774.18
15980,P69905,6E-12,0.000091,134.9,7%,1,0.000042,15331.95,15341.63
4976939,P02511,5.8E-12,0.000088,2.766,8%,4,0.000042,20167.37,20179.76
18647,P02652,5.7E-12,0.000087,680.8,8%,1,0.000042,8685.41,8690.88
96749,P00441,5.7E-12,0.000087,24.48,6%,4,0.000042,15878.88,15888.63
1446,P30086,5.7E-12,0.000086,1.761,6%,4,0.000042,20992.59,21005.57
7620,P17096-1,5.6E-12,0.000085,3.01,9%,4,0.000042,11848.04,18.02
41734,P61604,5.6E-12,0.000085,1.761,9%,4,0.000042,10877.85,10884.58
5707445,P63316,5.5E-12,0.000084,145.7,8%,1,0.000042,18409.51,18421.39
5767238,P04792,5.4E-12,0.000083,129.4,5%,1,0.000042,23496.24,23510.44
3909,Q8IUE6,5.4E-12,0.000083,160.3,8%,1,0.000042,13897.81,13906.15
5067010,O14558,5.2E-12,0.00008,825.1,8%,1,0.000042,17220.98,17231.62
2419,O75947-1,5E-12,0.000076,9.782,8%,4,0.000042,18432.48,18444.1
13033,Q9Y3U8,4.1E-12,0.000063,196.4,7%,1,0.000042,12115.82,12123.45
4930669,Q99497,3.9E-12,0.000059,183.9,6%,1,0.000042,19943.42,19955.92
16525,P62805,3.8E-12,0.000057,1.692,10%,4,0.000042,11383.4,11390.32
4930673,Q99497,3.7E-12,0.000057,62.97,6%,1,0.000042,19879.45,19891.94
5002533,P04792,3.7E-12,0.000056,56.51,6%,1,0.000042,22683.46,22697.36
4735061,P10916,1.3E-12,0.000053,12.58,8%,4,0.000042,18807.38,18.02
1064,P12074,3.5E-12,0.000053,214.9,13%,1,0.000042,9612.74,9618.8
5769200,P45379-4,3.4E-12,0.000051,1.249,3%,4,0.000042,35794.68,35816.06
98544,O75380,3.4E-12,0.000051,315.4,8%,1,0.000042,13744.83,13753.65
220941,Q71DI3,3.3E-12,0.00005,0.004447,9%,4,0.000042,15345.54,15354.99
170450,Q71DI3,3.3E-12,0.00005,0.03048,9%,4,0.000042,15303.53,15312.95
1279,P61923-1,3.3E-12,0.00005,435.5,5%,1,0.000042,20227.48,20240.26
540062,P02511,3.2E-12,0.000049,8.155,8%,4,0.000042,20188.43,20200.95
305700,P84243,3.2E-12,0.000048,0.1559,9%,4,0.000042,15271.52,15280.84
197565,Q16777,3.1E-12,0.000048,183.2,9%,1,0.000042,13946.84,13955.29
5002718,P04792,3.1E-12,0.000046,279.1,7%,1,0.000042,22725.47,22739.4
4901500,P84243,2.7E-12,0.000041,0.00337,9%,4,0.000042,15327.55,15336.91
100993,O00483,2.7E-12,0.000041,234.9,13%,1,0.000042,9396.86,9402.73
43924,P48047,2.5E-12,0.000038,2.913,7%,4,0.000042,20904.42,20917.53
15622,P00167-1,2.4E-12,0.000037,1.761,10%,4,0.000042,15231.48,15240.95
5768710,Q71DI3,2.4E-12,0.000036,0.5623,8%,4,0.000042,15331.56,15341
1048,Q06830,2.2E-12,0.000033,1.761,5%,4,0.000042,22007.25,22021.2
5767616,P04792,2.2E-12,0.000033,20.12,5%,4,0.000042,23464.25,23478.43
5767617,P04792,2.2E-12,0.000033,16.38,5%,4,0.000042,23454.23,23468.4
22055,P62805,2.1E-12,0.000031,1.684,11%,4,0.000042,11327.38,11334.26
5767615,P04792,2E-12,0.000031,0.7918,6%,4,0.000042,22862.47,22876.53
597249,P84243,2E-12,0.00003,0.06562,9%,4,0.000042,15285.57,15294.91
15218,Q9BW72,1.9E-12,0.000029,364.9,9%,1,0.000042,11432.09,11439.38
4976935,P02511,1.9E-12,0.000029,3.004,8%,4,0.000042,20259.33,20271.76
5725171,P19429,1.9E-12,0.000029,0.5799,7%,4,0.000042,24011.79,24026.42
14142,P24539,1.8E-12,0.000028,138.2,7%,1,0.000042,24652.01,24667.65
5724337,P14854,1.7E-12,0.000027,14.08,12%,4,0.000042,10225.71,10232.41
5002720,P04792,8.8E-21,3.6E-13,1.248,8%,4,0.000042,22838.44,22852.47
5724336,P07919,1.7E-12,0.000025,50.11,12%,1,0.000042,9237.28,9243.09
5708628,P10916,1.7E-12,0.000025,25.85,9%,4,0.000042,18756.31,18768.1
162608,P04792,1.6E-12,0.000024,0.9608,7%,4,0.000043,22848.46,22862.5
392119,Q71DI3,1.5E-12,0.000023,0.007126,10%,4,0.000043,15345.5,15354.94
5707518,P50461-1,1.5E-12,0.000023,278.3,6%,1,0.000043,20995.84,21009.68
1374,Q99497,1.4E-12,0.000022,104.1,5%,1,0.000043,19911.43,19923.92
5767614,P19429,1.4E-12,0.000021,19.88,6%,4,0.000043,23983.76,23998.37
5707052,P10916,1.3E-12,0.000019,1.149,9%,4,0.000043,18799.3,18.02
15151,P61956-1,1.3E-12,0.000019,3.01,11%,4,0.000043,10512.22,10518.77
4894709,P68871,1.3E-12,0.000019,1.326,10%,4,0.000043,16028.19,16038.22
5724406,P14854,1.2E-12,0.000018,222,11%,1,0.000043,10181.69,10188.35
269269,O43676,1.1E-12,0.000017,3,11%,4,0.000043,11347.68,11354.85
272100,P68871,1.1E-12,0.000017,1.761,8%,4,0.000043,16571.14,16581.44
5767237,P04792,1.1E-12,0.000017,0.1896,6%,4,0.000043,22853.41,22867.36
5002510,P04792,1.1E-12,0.000017,1.001,6%,4,0.000043,22862.47,22876.53
5767613,P04792,1.1E-12,0.000017,0.7252,7%,4,0.000043,22829.37,22843.29
5767236,P04792,9.8E-13,0.000015,0.4495,7%,4,0.000043,22871.39,22885.33
5724697,P68431,9.5E-13,0.000014,0.1666,8%,4,0.000043,15347.5,15357.01
2480459,P68431,9.5E-13,0.000014,0.1043,8%,4,0.000043,15333.52,15343.04
442351,P68871,9.2E-13,0.000014,15.95,8%,4,0.000043,16073.27,16083.43
40168,P30044-1,9E-13,0.000014,3.01,4%,4,0.000043,16930.97,16941.59
40398,P30044-1,9E-13,0.000014,158.7,4%,1,0.000043,16939,16949.62
291685,P30086,8.8E-13,0.000013,0.8381,8%,4,0.000043,21019.6,21032.6
4901635,Q99497,8.6E-13,0.000013,260.7,4%,1,0.000043,20530.13,20543.13
5707502,P10916,8.1E-13,0.000012,21.35,9%,4,0.000043,18799.3,18811.12
5708304,P10916,8.1E-13,0.000012,13.35,8%,4,0.000043,18811.34,18823.18
305498,P62805,7.5E-13,0.000011,1.238,10%,4,0.000043,11383.4,11390.32
5043754,P01834,7.2E-13,0.000011,427.9,8%,1,0.000043,11757.77,11765.04
5698199,P10916,7E-13,0.000011,2.824,9%,4,0.000043,18798.32,18810.14
419477,Q6NXT2,6.8E-13,0.00001,0.6941,9%,4,0.000043,15283.37,15292.74
127757,P19429,6.7E-13,0.00001,4.923,8%,4,0.000043,23941.75,23956.33
5768370,P19429,6.2E-13,0.0000095,98.86,7%,1,0.000043,24702.6,24717.47
291682,P30086,5.7E-13,0.0000086,47.18,6%,1,0.000043,20174.84,20187.16
5767235,P04792,5.7E-13,0.0000086,0.3205,7%,4,0.000043,22814.5,22828.56
74010,P0DJI8,5.6E-13,0.0000084,270,11%,1,0.000043,11432.36,11439.43
8440,P62805,5.2E-13,0.0000079,8.719,9%,4,0.000043,11355.37,11362.27
5789921,P84243,5.1E-13,0.0000077,0.07498,9%,4,0.000043,15299.55,15308.9
389977,P62805,4.6E-13,0.000007,0.3779,9%,4,0.000043,11397.42,11404.35
5416861,P02511,4.4E-13,0.0000067,30.93,7%,4,0.000043,20198.28,20210.67
1644008,P84243,4.4E-13,0.0000067,0.00277,11%,4,0.000043,15327.62,15337
494574,Q6NXT2,4.2E-13,0.0000063,0.07687,8%,4,0.000043,15269.39,15278.75
15199,P07711,4.1E-13,0.0000062,268.5,17%,1,0.000043,4773.28,4776.4
5023242,P13073,4E-13,0.0000061,1.002,10%,4,0.000043,17214.73,17225.84
489572,P84243,4E-13,0.0000061,0.007125,9%,4,0.000043,15285.54,15294.87
1540,P30041,3.8E-13,0.0000057,372,3%,1,0.000043,24888.15,24903.79
5865828,P05413,3.6E-13,0.0000055,3.004,8%,4,0.000043,14839.66,14848.86
170230,Q71DI3,3.5E-13,0.0000054,0.07261,10%,4,0.000043,15303.53,15312.95
534838,Q6NXT2,3.5E-13,0.0000054,0.2803,8%,4,0.000043,15255.37,15264.73
5724335,P14854,3.5E-13,0.0000054,15.09,14%,4,0.000043,10164.66,10171.32
7190,P84243,3.5E-13,0.0000053,0.2048,11%,4,0.000043,15299.55,15308.89
5724938,P08590,3.4E-13,0.0000052,1.249,7%,4,0.000043,21847.81,21861.8
