PFR,Accession,P-score,E-value,C-score,% Cleavages,Proteoform Level,Q-value,Mono Mass,Avg Mass
1358,P57105,1E-26,1.5E-19,664.3,15%,1,2.3E-14,15960.17,15970.1
73363,P68871,1.1E-26,1.6E-19,3.54,16%,4,2.4E-14,16190.23,16200.41
22246,Q6FI13,1.1E-26,1.6E-19,94.17,13%,1,2.4E-14,14011.88,14020.37
4933280,P68871,1.1E-26,1.7E-19,14.08,17%,4,2.4E-14,16041.22,18.02
70243,P68871,1.1E-26,1.7E-19,5.216,19%,4,2.4E-14,15951.19,15961.18
441769,P68871,1.2E-26,1.9E-19,2.971,14%,4,2.6E-14,16036.21,16046.25
17267,P09669,3.7E-71,1.5E-63,732.2,47%,1,2.9E-14,8573.61,18.02
4933897,P68871,1.5E-26,2.2E-19,20.33,17%,4,2.9E-14,16150.17,16160.24
4933211,P68871,1.5E-26,2.3E-19,1.147,17%,4,3E-14,16022.2,16032.22
163035,P68104-1,4.6E-71,1.9E-63,872.2,63%,1,3E-14,3708.13,18.02
441872,P68871,1.6E-26,2.4E-19,14.87,16%,4,3.1E-14,16064.21,16074.26
4657176,P68871,1.7E-26,2.6E-19,0.3613,15%,4,3.2E-14,16102.16,16112.2
258985,P68871,9.8E-29,4.1E-21,509.1,16%,1,3.2E-14,16058.3,18.02
514671,P68871,1.7E-26,2.6E-19,1.087,15%,4,3.2E-14,16162.2,18.02
4934189,P68871,1.8E-26,2.7E-19,0.776,12%,4,3.3E-14,16200.2,16210.31
4934042,P68871,1.9E-26,2.9E-19,0.6517,18%,4,3.4E-14,16153.24,16163.41
3481798,P68871,2E-26,3E-19,0.4734,15%,4,3.5E-14,16073.17,16083.2
70239,P68871,2E-26,3.1E-19,13.5,16%,4,3.6E-14,15998.26,16008.31
4973457,P08263,9.9E-71,4.1E-63,531.9,39%,1,3.7E-14,12719.01,18.02
4933118,P68871,2.2E-26,3.4E-19,2.538,17%,4,3.8E-14,16028.2,18.02
4657138,P68871,2.5E-26,3.9E-19,32.62,17%,4,4.2E-14,16143.21,16153.3
4933875,P68871,2.9E-26,4.4E-19,6.268,17%,4,4.6E-14,16092.24,16102.32
4933460,P68871,7.8E-29,3.2E-21,1.501,14%,4,5E-14,16022.2,18.02
4934186,P68871,3.7E-26,5.7E-19,0.4288,15%,4,5.4E-14,16200.2,16210.31
272104,P68871,3.8E-26,5.8E-19,169.4,16%,1,5.5E-14,16341.1,16351.2
1671,O60869-1,4.1E-26,6.3E-19,729.1,9%,1,5.8E-14,16269.85,16279.53
70265,P68871,4.2E-26,6.5E-19,21.94,16%,4,5.9E-14,16036.21,16046.25
441763,P68871,4.5E-26,6.8E-19,7.088,17%,4,6.1E-14,16035.22,18.02
200862,Q9Y2S6,7.1E-70,2.9E-62,725.8,41%,1,6.2E-14,6844.81,18.02
346386,P69905,4.7E-26,7.2E-19,0.5799,19%,4,6.3E-14,15238.86,15248.38
3481780,P68871,4.8E-26,7.2E-19,1.599,17%,4,6.4E-14,16246.22,16256.43
69236,P68871,4.8E-26,7.2E-19,0.7471,16%,4,6.4E-14,16218.23,16228.42
4933975,P68871,5.1E-26,7.8E-19,0.9691,10%,4,6.7E-14,16332.14,16342.26
4933426,P68871,5.5E-26,8.4E-19,6.145,15%,4,7E-14,16091.24,16101.33
4661452,P68871,5.5E-26,8.4E-19,2.603,15%,4,7E-14,16082.24,16092.37
272125,P68871,5.8E-26,8.8E-19,9.684,15%,4,7.2E-14,16007.22,18.02
540060,P02511,5.9E-26,9E-19,44.95,12%,1,7.3E-14,20175.31,20187.68
4657165,P68871,6.5E-26,9.9E-19,0.2997,12%,4,7.9E-14,16293.28,16303.56
3481739,P68871,6.5E-26,9.9E-19,1.695,16%,4,7.9E-14,16031.16,16041.16
70238,P68871,6.6E-26,1E-18,13.18,17%,4,7.9E-14,16063.25,16073.32
4934179,P68871,6.6E-26,1E-18,2.406,14%,4,7.9E-14,16276.11,16286.19
524744,P68871,7E-26,1.1E-18,0.2222,13%,4,8.1E-14,16059.19,16069.22
346126,P68871,7E-26,1.1E-18,1.052,13%,4,8.2E-14,16050.23,16060.28
16458,Q9UII2-1,2.4E-69,9.9E-62,687.4,39%,1,8.2E-14,9453.85,18.02
4894709,P68871,7.6E-26,1.2E-18,1.761,13%,4,8.6E-14,16028.2,18.02
441884,P68871,8.4E-26,1.3E-18,3.288,18%,4,9.2E-14,16022.2,16032.22
16156,P06454-1,4.9E-69,2E-61,48.96,37%,1,9.7E-14,11977.9,18.02
4933881,P68871,9.5E-26,1.4E-18,150.7,14%,1,1E-13,16230.14,16240.22
21620,P13073,1.1E-25,1.7E-18,15.3,14%,4,1.1E-13,17230.73,17241.84
4934284,P68871,1.2E-25,1.8E-18,2.762,16%,4,1.2E-13,16149.18,16159.31
14970,P48201,1.2E-25,1.8E-18,1012,14%,1,1.2E-13,7675.01,7680.08
1223805,P68871,2.6E-28,1.1E-20,1.529,17%,4,1.2E-13,16022.2,18.02
272124,P68871,1.2E-25,1.9E-18,0.3494,14%,4,1.2E-13,16110.27,16120.43
4934029,P68871,1.3E-25,2E-18,1.761,11%,4,1.2E-13,16444.11,16454.33
4934311,P68871,1.3E-25,2E-18,1.187,14%,4,1.2E-13,16262.09,16272.16
346369,P69905,1.4E-25,2.2E-18,25.82,11%,4,1.3E-13,15306.79,15316.3
4173,P30043,1.5E-25,2.3E-18,341.7,10%,1,1.4E-13,21974.39,21988.16
4933685,P68871,1.6E-25,2.5E-18,592.1,14%,1,1.4E-13,16075.12,16085.1
4934028,P68871,1.6E-25,2.5E-18,1.761,14%,4,1.4E-13,16070.21,16080.26
272221,P68871,1.6E-25,2.5E-18,0.9691,16%,4,1.4E-13,16290.13,16300.22
15919,P61769,1.9E-25,2.8E-18,25.86,21%,4,1.6E-13,11706.76,11714.14
16239,P68871,1.9E-25,2.9E-18,480.1,14%,1,1.6E-13,15829.22,15839.16
13292,P13073,1.9E-25,2.9E-18,1.761,17%,4,1.6E-13,17214.73,17225.84
1330,P58876,2E-25,3.1E-18,44.7,19%,1,1.6E-13,13796.53,13804.97
4934145,P68871,2.1E-25,3.2E-18,8.224,15%,4,1.7E-13,16120.23,16130.33
303396,P68871,2.1E-25,3.3E-18,1.737,17%,4,1.7E-13,16035.22,16045.26
4934146,P68871,2.3E-25,3.6E-18,12.45,15%,4,1.8E-13,16066.15,16076.16
1224658,P68871,2.5E-25,3.7E-18,1.318,16%,4,1.9E-13,15993.21,16003.22
524930,P68871,2.6E-25,4E-18,1.711,14%,4,2E-13,16264.29,16274.56
272203,P68871,2.6E-25,4E-18,122.3,15%,1,2E-13,16223.18,16233.28
16022,P62750,2.7E-25,4.1E-18,267.8,13%,1,2E-13,17595.14,17605.95
4779,P24539,2.8E-25,4.3E-18,373.3,11%,1,2E-13,24610,24625.61
4933217,P68871,2.9E-25,4.4E-18,2.616,14%,4,2.1E-13,15986.18,18.02
4933159,P68871,2.9E-25,4.4E-18,3.008,15%,4,2.1E-13,15957.19,18.02
17377,P56381,9.1E-68,3.8E-60,764.3,69%,1,2.1E-13,5546,18.02
525073,P68871,3.1E-25,4.7E-18,2.605,17%,4,2.2E-13,16036.21,16046.25
4934266,P68871,3.4E-25,5.2E-18,1.04,14%,4,2.3E-13,16102.16,16112.2
4933169,P68871,2.7E-26,1.1E-18,2.946,16%,4,2.4E-13,15999.2,18.02
35949,P05787-1,1.7E-67,6.9E-60,1087,75%,1,2.4E-13,3114.72,18.02
1073,P62308,3.6E-25,5.5E-18,244.8,31%,1,2.4E-13,8401.4,8406.91
1865,P35268,4.2E-25,6.4E-18,233.2,18%,1,2.7E-13,14646.76,14655.8
3479904,P68871,4.4E-25,6.7E-18,0.6669,15%,4,2.7E-13,16073.17,18.02
70266,P68871,4.7E-25,7.1E-18,18.72,15%,4,2.9E-13,16068.26,16078.39
4934148,P68871,4.7E-25,7.2E-18,0.3255,17%,4,2.9E-13,16224.14,16234.22
4934147,P68871,4.7E-25,7.2E-18,0.4162,17%,4,2.9E-13,16238.15,16248.25
4934136,P68871,4.7E-25,7.1E-18,1.838,14%,4,2.9E-13,16152.28,16162.47
525196,P68871,4.7E-25,7.1E-18,8.196,14%,4,2.9E-13,16111.23,16121.37
1069,Q6FI13,5.9E-25,8.9E-18,421.8,12%,1,3.3E-13,13997.86,14006.34
16502,Q9UII2-1,5.9E-67,2.4E-59,676.3,42%,1,3.3E-13,9123.73,18.02
4928581,P05062,6.2E-67,2.5E-59,407.3,45%,1,3.3E-13,9465.93,18.02
4933403,P68871,5.9E-25,9E-18,2.381,17%,4,3.3E-13,15999.2,16009.22
4933958,P68871,6.5E-25,9.8E-18,2.037,16%,4,3.5E-13,16194.29,16204.51
272389,P07148,6.7E-25,1E-17,1.249,9%,4,3.6E-13,14380.29,14389.2
1816536,P68871,7.1E-25,1.1E-17,2.141,16%,4,3.8E-13,16082.24,16092.37
824045,P68871,7.2E-25,1.1E-17,2.085,16%,4,3.8E-13,15989.15,15999.12
524944,P68871,7.2E-25,1.1E-17,1.786,16%,4,3.8E-13,15951.19,15961.18
1086,P62316-1,8E-25,1.2E-17,357.2,16%,1,4.1E-13,13429.2,13437.72
70273,P68871,9E-25,1.4E-17,14.35,16%,4,4.4E-13,16030.3,16040.45
3481759,P68871,9.5E-25,1.4E-17,0.7665,14%,4,4.6E-13,16082.24,16092.37
15989,P68871,1.1E-24,1.7E-17,11.51,15%,4,5.1E-13,15900.22,18.02
2211,P62910,1.2E-24,1.8E-17,355.1,15%,1,5.2E-13,15718.76,15728.61
4720720,P68871,1.2E-24,1.8E-17,1.219,14%,4,5.4E-13,16115.18,16125.24
272212,P68871,1.2E-24,1.9E-17,0.7942,14%,4,5.5E-13,16120.23,16130.33
4275,P23527,1.3E-24,2E-17,3.01,16%,4,5.6E-13,13808.53,13816.99
4933237,P68871,1.3E-24,2E-17,1.287,15%,4,5.7E-13,16270.2,16280.39
170693,P68871,1.4E-24,2.1E-17,338.2,14%,1,5.8E-13,16184.33,16194.58
4934267,P68871,1.4E-24,2.1E-17,2.374,16%,4,5.8E-13,16190.23,16200.41
441633,P69905,1.4E-24,2.1E-17,0.7918,7%,4,5.9E-13,15318.83,15328.36
441629,P69905,1.4E-24,2.1E-17,0.7918,9%,4,5.9E-13,15276.82,15286.32
4933999,P68871,1.7E-24,2.5E-17,0.1409,12%,4,6.6E-13,16233.2,16243.39
2744,P06703,1.9E-24,2.8E-17,1.761,10%,4,7.1E-13,10215.35,10221.78
272087,P68871,1.9E-24,2.9E-17,41.13,12%,1,7.3E-13,16370.09,16380.2
3088,P46783,2E-24,3E-17,360,11%,1,7.4E-13,18941.93,18953.87
310231,P68871,2E-24,3.1E-17,1.534,14%,4,7.5E-13,16115.18,16125.24
4933877,P68871,2E-24,3.1E-17,2.871,16%,4,7.5E-13,16188.13,16198.18
259021,P68871,2.1E-24,3.2E-17,9.356,12%,4,7.6E-13,16504.19,16514.5
4933987,P68871,2.1E-24,3.2E-17,0.792,8%,4,7.6E-13,16501.13,16511.39
4934081,P68871,2.1E-24,3.2E-17,0.212,8%,4,7.7E-13,16229.15,16239.29
441729,P68871,2.3E-24,3.6E-17,0.5117,16%,4,8.2E-13,11856.07,11863.57
1817712,P68871,2.5E-24,3.9E-17,3.029,16%,4,8.7E-13,16190.23,16200.41
127257,P68871,2.6E-24,4E-17,6.793,15%,4,8.9E-13,16110.27,16120.43
4933705,P68871,3.1E-24,4.8E-17,6.348,15%,4,1E-12,15986.18,15996.18
13835,P51397,3.1E-24,4.8E-17,16.4,15%,4,1E-12,11228.56,11235.38
31079,P56385,3.9E-65,1.6E-57,504.9,50%,1,1E-12,7698.22,18.02
290809,P68871,3.4E-24,5.1E-17,0.1143,15%,4,1E-12,16142.32,16152.54
525000,P68871,5.9E-26,2.5E-18,0.9689,15%,4,1E-12,16111.23,18.02
4918065,P00441,3.8E-24,5.8E-17,9.739,16%,4,1.1E-12,15864.83,18.02
259091,P69905,4.5E-24,6.8E-17,3.01,10%,4,1.3E-12,15196.85,15206.34
272106,P68871,5E-24,7.6E-17,12.84,14%,4,1.4E-12,16168.15,16178.2
4934085,P68871,5.1E-24,7.7E-17,2.624,12%,4,1.4E-12,16078.22,16088.29
254589,P30086,5.1E-24,7.7E-17,8.757,15%,4,1.4E-12,20992.59,21005.57
466036,P69905,5.1E-24,7.8E-17,0.3779,16%,4,1.4E-12,15348.8,15358.34
4934133,P68871,5.2E-24,7.9E-17,0.2405,13%,4,1.4E-12,16224.14,16234.22
4933919,P68871,5.6E-24,8.5E-17,4.484,16%,4,1.5E-12,16108.16,16118.2
1764,Q93079,5.6E-24,8.6E-17,171.6,18%,1,1.5E-12,13752.5,13760.92
2299,P62805,6E-24,9.1E-17,1.761,15%,4,1.5E-12,11299.38,11306.24
272094,P68871,6.1E-24,9.2E-17,2.891,14%,4,1.5E-12,16261.23,16271.45
70261,P68871,6.1E-24,9.3E-17,11.31,15%,4,1.5E-12,16040.27,16050.35
4951271,O60749-1,2E-64,8.2E-57,524.8,35%,1,1.6E-12,10132.45,18.02
33147,P06454-1,2.7E-64,1.1E-56,1102,46%,1,1.7E-12,7851.94,18.02
68948,P68871,3.5E-64,1.4E-56,787.4,63%,1,1.8E-12,5152.73,18.02
61057,A0A0B4J2F0,7.5E-24,1.1E-16,426.1,30%,1,1.8E-12,6309.34,6313.38
4934205,P68871,7.9E-24,1.2E-16,1.076,12%,4,1.8E-12,16120.19,16130.31
15005,Q9NU23,8.6E-24,1.3E-16,332.2,16%,1,2E-12,10353.62,10360.06
55908,P05787-1,5.2E-64,2.1E-56,747.8,61%,1,2E-12,4038.13,18.02
4933810,P68871,8.9E-24,1.4E-16,6.077,15%,4,2E-12,15986.18,15996.18
18625,P37840-1,9E-24,1.4E-16,191.7,14%,1,2E-12,14493.23,14502.2
4902234,P68871,9.1E-24,1.4E-16,15,16%,4,2E-12,16159.14,16169.18
272107,P68871,9.2E-24,1.4E-16,265,17%,1,2E-12,16252.17,16262.28
4933154,P68871,1E-23,1.6E-16,10.61,14%,4,2.2E-12,16041.22,18.02
4933427,P68871,1.1E-23,1.6E-16,1.513,14%,4,2.3E-12,16031.16,18.02
260505,Q99735-1,1.2E-23,1.8E-16,1536,6%,1,2.4E-12,16506.83,16517.45
5201,O43768-2,1.2E-23,1.8E-16,709.9,15%,1,2.4E-12,12878.53,12886.43
4933224,P68871,1.2E-23,1.9E-16,1.781,14%,4,2.5E-12,16079.17,18.02
239985,P68871,1.2E-23,1.9E-16,2.793,13%,4,2.5E-12,16138.26,16148.44
4933880,P68871,1.2E-23,1.9E-16,2.835,14%,4,2.5E-12,16108.16,16118.2
531135,P68871,1.2E-23,1.9E-16,1.131,17%,4,2.5E-12,15951.19,15961.18
639020,P23297,1.3E-23,1.9E-16,615.2,16%,1,2.5E-12,10450.11,10456.66
346166,P68871,1.4E-23,2.1E-16,10.04,13%,4,2.6E-12,16082.24,16092.37
1817705,P68871,9.7E-38,4E-30,5.159,16%,4,2.6E-12,16124.25,16134.41
16559,P02654,1.4E-23,2.2E-16,252.9,31%,1,2.7E-12,6428.41,6432.35
4933920,P68871,1.5E-23,2.2E-16,2.015,16%,4,2.7E-12,16031.16,16041.16
4933899,P68871,1.5E-23,2.3E-16,2.12,15%,4,2.8E-12,16091.24,16101.33
21684,P06454-2,2.5E-63,1E-55,911.3,51%,1,3E-12,8208.08,18.02
441719,P68871,1.7E-23,2.5E-16,1.761,12%,4,3E-12,16542.15,16552.44
441691,P68871,1.8E-23,2.7E-16,0.9691,7%,4,3.1E-12,15937.22,15947.2
4934082,P68871,1.9E-23,2.9E-16,0.5114,14%,4,3.3E-12,16066.15,16076.16
4934151,P68871,1.9E-23,2.9E-16,0.3437,15%,4,3.3E-12,16162.2,16172.35
4934150,P68871,1.9E-23,2.9E-16,1.408,15%,4,3.3E-12,16172.2,16182.3
4657218,P68871,1.9E-23,2.9E-16,1.761,11%,4,3.3E-12,16143.21,16153.3
4657192,P68871,1.9E-23,2.9E-16,1.761,12%,4,3.3E-12,16172.2,16182.3
4675317,P68871,3.3E-28,1.4E-20,14.09,14%,4,3.3E-12,16280.12,18.02
4934017,P68871,2.2E-23,3.3E-16,1.295,15%,4,3.6E-12,16139.26,16149.43
3480060,P68871,2.2E-23,3.4E-16,0.4576,13%,4,3.6E-12,16251.27,16261.52
824048,P68871,2.2E-23,3.4E-16,0.1022,13%,4,3.6E-12,16271.16,16281.33
4934126,P68871,2.5E-23,3.7E-16,1.749,12%,4,3.8E-12,16108.16,16118.2
346179,P68871,2.6E-23,3.9E-16,135.1,10%,1,4E-12,16384.07,16394.18
4933453,P68871,2.6E-23,3.9E-16,2.464,17%,4,4E-12,16037.16,18.02
272173,P68871,2.6E-23,3.9E-16,0.5799,12%,4,4E-12,16402.14,16412.31
524821,P68871,2.6E-23,4E-16,2.576,16%,4,4E-12,16219.13,16229.18
4933473,P68871,2.6E-23,4E-16,300.8,14%,1,4E-12,16104.11,16114.1
4657194,P68871,2.8E-23,4.2E-16,1.761,12%,4,4.1E-12,16092.24,16102.32
1279,P61923-1,2.8E-23,4.2E-16,875.7,9%,1,4.1E-12,20227.48,20240.26
3162,P51397,2.9E-23,4.4E-16,3.01,17%,4,4.3E-12,11228.56,11235.38
4933186,P68871,3.1E-23,4.7E-16,9.433,19%,4,4.4E-12,15906.22,15916.2
15301,P47985,3.2E-23,4.8E-16,255.8,23%,1,4.5E-12,8106.41,8111.47
435069,P04406-1,1.5E-62,6.1E-55,315.8,29%,1,4.7E-12,14013.21,18.02
3480021,P68871,3.9E-23,5.9E-16,0.9691,12%,4,5.2E-12,16195.25,16205.45
272392,P07148,4E-23,6.2E-16,0.9691,10%,4,5.3E-12,14118.33,14127.15
524934,P68871,4.2E-23,6.4E-16,8.342,16%,4,5.4E-12,16248.12,16258.18
4933945,P68871,4.2E-23,6.4E-16,0.9691,11%,4,5.5E-12,16304.11,16314.2
272371,P07148,4.3E-23,6.6E-16,0.9691,9%,4,5.6E-12,14160.34,14169.19
524943,P68871,4.4E-23,6.6E-16,0.7899,17%,4,5.6E-12,15951.19,15961.18
155322,P68871,4.7E-23,7.1E-16,6.817,14%,4,5.9E-12,16007.22,18.02
4934137,P68871,4.8E-23,7.3E-16,0.807,15%,4,6E-12,16102.16,16112.2
1224,P61088,5.1E-23,7.8E-16,258.7,16%,1,6.2E-12,17037.94,17048.67
7480,P62805,5.1E-23,7.8E-16,55.91,16%,1,6.2E-12,11313.4,11320.27
2668,P42766,5.2E-23,8E-16,465.6,11%,1,6.3E-12,14411.52,14420.28
4934262,P68871,5.5E-23,8.4E-16,1.249,13%,4,6.5E-12,16037.16,16047.16
4933905,P68871,5.5E-23,8.4E-16,7.109,15%,4,6.5E-12,16066.15,16076.16
524816,P68871,5.6E-23,8.5E-16,1.732,15%,4,6.6E-12,16248.12,16258.18
170670,P68871,1.3E-23,5.3E-16,11.06,16%,4,6.6E-12,15942.23,18.02
4933707,P68871,1.2E-24,5.1E-17,0.7895,16%,4,6.7E-12,16139.26,18.02
74616,P68871,6.1E-23,9.2E-16,0.4579,11%,4,6.9E-12,16308.16,16318.33
4934282,P68871,6.1E-23,9.2E-16,0.2021,11%,4,6.9E-12,16354.22,16364.47
1817735,P68871,6.2E-23,9.5E-16,1.909,19%,4,7E-12,15951.19,15961.18
4933923,P68871,6.6E-23,1E-15,0.2996,9%,4,7.2E-12,16364.14,16374.35
441895,P02042,2E-23,8.1E-16,241.8,11%,1,7.3E-12,16036.23,18.02
4934286,P68871,7.2E-23,1.1E-15,0.2193,15%,4,7.7E-12,16140.12,16150.14
880199,P23284,8.1E-23,1.2E-15,1548,13%,1,8.4E-12,20305.56,20318.29
16046,P31949,8.4E-23,1.3E-15,12.88,18%,4,8.5E-12,11643.8,11651.29
169430,P05787-1,2.1E-61,8.6E-54,703.9,48%,1,9.3E-12,6949.52,18.02
880198,P23284,1.1E-22,1.6E-15,756.3,10%,1,1E-11,20318.58,20331.33
4952634,Q9BPW8,3.6E-61,1.5E-53,771.4,35%,1,1E-11,12718.52,18.02
4902219,P68871,1.2E-22,1.8E-15,0.6253,11%,4,1.1E-11,16318.12,16328.23
525017,P68871,1.2E-22,1.8E-15,1.761,14%,4,1.1E-11,16171.31,18.02
441856,P68871,1.2E-32,5E-25,7.414,17%,4,1.1E-11,15980.19,18.02
4933939,P68871,1.3E-22,1.9E-15,23.06,15%,4,1.1E-11,16121.18,16131.24
4675377,P68871,1.4E-22,2.2E-15,0.4328,14%,4,1.2E-11,16152.28,16162.47
2739,P61513,1.4E-22,2.2E-15,723.7,19%,1,1.2E-11,10137.43,10144.06
346223,P69905,1.6E-22,2.4E-15,1.747,11%,4,1.3E-11,15268.84,15278.36
593898,Q06055-1,1.7E-22,2.5E-15,672.2,19%,1,1.3E-11,7642.09,7647.08
4933924,P68871,1.7E-22,2.6E-15,1.693,15%,4,1.4E-11,16280.17,16290.29
4933961,P68871,1.8E-22,2.7E-15,0.2771,15%,4,1.4E-11,16251.17,16261.29
1817723,P68871,1.8E-22,2.7E-15,0.4676,15%,4,1.4E-11,16233.2,16243.39
4934188,P68871,1.8E-22,2.8E-15,1.544,14%,4,1.4E-11,16275.21,16285.43
4933990,P68871,1.9E-22,2.8E-15,0.7923,14%,4,1.4E-11,16431.09,16441.29
4934066,P68871,2.1E-22,3.2E-15,1.665,14%,4,1.6E-11,16079.17,16089.2
4894712,P68871,2.2E-22,3.4E-15,1.761,12%,4,1.6E-11,16117.13,16127.14
4933947,P68871,2.5E-22,3.8E-15,1.761,12%,4,1.8E-11,16121.18,16131.24
4934313,P68871,2.7E-22,4.2E-15,1.188,12%,4,1.9E-11,16313.17,16323.37
524835,P68871,2.7E-22,4.2E-15,1.735,12%,4,1.9E-11,16293.28,16303.56
524834,P68871,3E-22,4.5E-15,2.173,14%,4,2E-11,16143.21,16153.3
6972,O60814,3.1E-22,4.7E-15,230.7,17%,1,2E-11,13750.52,13758.95
4933552,P68871,3.1E-22,4.7E-15,2.712,15%,4,2E-11,16064.21,16074.26
4933992,P68871,3.1E-22,4.7E-15,0.7655,14%,4,2E-11,16213.22,16223.35
4939268,P08727,4.2E-60,1.8E-52,3.01,48%,4,2.1E-11,5079.51,18.02
4933464,P68871,3.2E-22,4.9E-15,2.22,14%,4,2.1E-11,16091.24,16101.33
3481808,P68871,3.2E-22,4.9E-15,0.782,14%,4,2.1E-11,16120.23,16130.33
441868,P68871,3.7E-22,5.6E-15,2.073,14%,4,2.3E-11,16069.12,16079.1
49088,O75964,3.9E-22,5.9E-15,0.9691,9%,4,2.3E-11,11589.29,11596.64
880018,P39019,3.9E-22,6E-15,309,14%,1,2.4E-11,15933.51,15943.34
259010,P68871,4.5E-22,6.8E-15,0.9691,13%,4,2.6E-11,16533.18,16543.5
4933858,P68871,4.5E-22,6.9E-15,2.853,12%,4,2.6E-11,16421.17,16431.41
4933859,P68871,4.5E-22,6.9E-15,0.9691,12%,4,2.6E-11,16435.15,16445.39
170837,P68104-1,1.2E-59,5E-52,651.2,49%,1,2.7E-11,4811.67,18.02
12501,P62269,5E-22,7.6E-15,236.5,15%,1,2.8E-11,17618.83,17629.52
4976934,P02511,5.3E-22,8E-15,14.26,11%,4,2.9E-11,20217.32,20229.72
4933978,P68871,5.8E-22,8.8E-15,7.215,17%,4,3.1E-11,15877.23,15887.2
1817756,P68871,5.9E-22,9E-15,1.059,14%,4,3.1E-11,16242.17,16252.33
6904,P46779-1,6.1E-22,9.3E-15,516.4,11%,1,3.2E-11,15648.64,15658.35
4934235,P68871,6.5E-22,9.9E-15,2.18,9%,4,3.3E-11,16261.23,16271.45
823492,P68871,1.4E-30,5.8E-23,1.225,17%,4,3.4E-11,15980.19,18.02
4934269,P68871,7.1E-22,1.1E-14,0.6546,15%,4,3.5E-11,16204.21,16214.39
4933879,P68871,7.8E-22,1.2E-14,1.193,16%,4,3.7E-11,16031.16,16041.16
4934116,P68871,8E-22,1.2E-14,1.372,12%,4,3.8E-11,16102.16,16112.2
3481795,P68871,8E-22,1.2E-14,0.1639,15%,4,3.8E-11,11945.04,11952.53
4934118,P68871,8.2E-22,1.3E-14,7.299,15%,4,3.9E-11,15999.2,16009.22
524838,P68871,8.8E-22,1.3E-14,3.01,7%,4,4E-11,16328.08,16338.16
4933878,P68871,1.1E-21,1.7E-14,1.761,12%,4,4.8E-11,16440.1,16450.25
4930084,Q9BXJ7-1,1.3E-58,5.4E-51,796.4,19%,1,5.1E-11,15624.31,18.02
36229,P68104-1,1.3E-58,5.4E-51,557.9,61%,1,5.1E-11,4939.77,18.02
4934152,P68871,1.4E-21,2.1E-14,0.4016,15%,4,5.4E-11,16270.2,16280.39
429321,O43181,2E-58,8.3E-51,570.2,26%,1,5.5E-11,15247.67,18.02
258995,P68871,1.5E-21,2.3E-14,620.2,14%,1,5.8E-11,16613.15,16623.48
4934043,P68871,1.6E-21,2.4E-14,1.254,15%,4,6.1E-11,16120.23,16130.33
18730,P56211-1,1.7E-21,2.6E-14,795.7,14%,1,6.4E-11,12226.27,12233.82
4934067,P68871,1.9E-21,2.9E-14,2.159,15%,4,6.7E-11,16037.16,16047.16
378237,P68871,1.9E-21,2.9E-14,2,14%,4,6.9E-11,16082.24,16092.37
8628,Q93079,2.2E-21,3.3E-14,172.1,16%,1,7.4E-11,13794.51,13802.96
13300,P48047,2.2E-21,3.4E-14,261.5,11%,1,7.6E-11,20890.41,20903.5
3773,P83731,2.4E-21,3.6E-14,850.9,8%,1,7.9E-11,17767.9,17778.96
7804,P10620-1,2.4E-21,3.6E-14,1217,10%,1,7.9E-11,17456.18,17467.47
4961619,P69891,2.6E-21,3.9E-14,3.01,12%,4,8.4E-11,16070.27,16080.32
4902231,P68871,2.6E-21,4E-14,0.894,12%,4,8.4E-11,16172.2,16182.3
1578,Q9NR77,2.7E-21,4.1E-14,1340,7%,1,8.5E-11,22106.98,22121.36
16533,Q9UII2-1,1.1E-57,4.6E-50,607.2,36%,1,8.5E-11,9366.82,18.02
515836,P24539,2.9E-21,4.4E-14,323.2,10%,1,8.9E-11,24622.99,24638.61
4934153,P68871,3E-21,4.6E-14,0.1473,11%,4,9.2E-11,16274.25,16284.49
441722,P68871,3.5E-21,5.3E-14,2.676,14%,4,1E-10,15951.19,15961.18
4902252,P68871,3.9E-21,6E-14,0.5628,12%,4,1.1E-10,16108.16,16118.2
5935,Q9Y3U8,4.3E-21,6.5E-14,555.8,13%,1,1.2E-10,12114.87,12122.51
4933668,P68871,4.4E-21,6.7E-14,5.366,12%,4,1.2E-10,16037.16,18.02
272290,P69905,5.4E-21,8.3E-14,92.51,16%,1,1.4E-10,15647.76,15657.45
4976908,P02511,5.6E-21,8.5E-14,1270,11%,1,1.4E-10,20169.39,20181.9
161020,Q9UII2-1,7.6E-57,3.1E-49,448.5,44%,1,1.4E-10,8793.62,18.02
4657179,P68871,5.9E-21,9E-14,0.5116,13%,4,1.4E-10,12096.95,12104.49
530335,P68871,6.1E-21,9.2E-14,0.5738,14%,4,1.5E-10,16162.2,16172.35
4918044,P00441,1.1E-56,4.4E-49,77.39,32%,1,1.6E-10,15835.87,18.02
47798,P68871,8.8E-21,1.3E-13,195.6,6%,1,1.9E-10,15899.26,15909.26
259038,P68871,8.8E-21,1.3E-13,7.458,6%,4,1.9E-10,15928.25,15938.26
4933238,P68871,1.7E-22,7E-15,1.499,15%,4,1.9E-10,16246.22,18.02
4902207,P68871,9.6E-21,1.5E-13,0.2228,8%,4,2E-10,16379.16,16389.37
67539,P32119-1,9.7E-21,1.5E-13,85.36,11%,1,2E-10,21883.19,21896.77
524989,P68871,1.1E-20,1.6E-13,2.656,14%,4,2.1E-10,16218.23,16228.42
3479940,P68871,1.1E-20,1.6E-13,2.045,14%,4,2.1E-10,16222.28,16232.52
